x	y	Polygon_ID	acq_date	frp	acq_time	latitude	longitude	Neighbour	Neighbour_frp	Neighbour_acq_time	ELEV_max	ELEV_min	ELEV_median	ELEV_sum	ELEV_mode	ELEV_count	ELEV_mean	SLP_max	SLP_min	SLP_median	SLP_sum	SLP_mode	SLP_count	SLP_mean	EVT_max	EVT_min	EVT_median	EVT_sum	EVT_mode	EVT_count	EVT_mean	EVH_max	EVH_min	EVH_median	EVH_sum	EVH_mode	EVH_count	EVH_mean	EVC_max	EVC_min	EVC_median	EVC_sum	EVC_mode	EVC_count	EVC_mean	CBD_max	CBD_min	CBD_median	CBD_sum	CBD_mode	CBD_count	CBD_mean	CBH_max	CBH_min	CBH_median	CBH_sum	CBH_mode	CBH_count	CBH_mean	CC_max	CC_min	CC_median	CC_sum	CC_mode	CC_count	CC_mean	CH_max	CH_min	CH_median	CH_sum	CH_mode	CH_count	CH_mean	Shape	Neighbour_ELEV_max	Neighbour_ELEV_min	Neighbour_ELEV_median	Neighbour_ELEV_sum	Neighbour_ELEV_mode	Neighbour_ELEV_count	Neighbour_ELEV_mean	Neighbour_SLP_max	Neighbour_SLP_min	Neighbour_SLP_median	Neighbour_SLP_sum	Neighbour_SLP_mode	Neighbour_SLP_count	Neighbour_SLP_mean	Neighbour_EVT_max	Neighbour_EVT_min	Neighbour_EVT_median	Neighbour_EVT_sum	Neighbour_EVT_mode	Neighbour_EVT_count	Neighbour_EVT_mean	Neighbour_EVH_max	Neighbour_EVH_min	Neighbour_EVH_median	Neighbour_EVH_sum	Neighbour_EVH_mode	Neighbour_EVH_count	Neighbour_EVH_mean	Neighbour_EVC_max	Neighbour_EVC_min	Neighbour_EVC_median	Neighbour_EVC_sum	Neighbour_EVC_mode	Neighbour_EVC_count	Neighbour_EVC_mean	Neighbour_CBD_max	Neighbour_CBD_min	Neighbour_CBD_median	Neighbour_CBD_sum	Neighbour_CBD_mode	Neighbour_CBD_count	Neighbour_CBD_mean	Neighbour_CBH_max	Neighbour_CBH_min	Neighbour_CBH_median	Neighbour_CBH_sum	Neighbour_CBH_mode	Neighbour_CBH_count	Neighbour_CBH_mean	Neighbour_CC_max	Neighbour_CC_min	Neighbour_CC_median	Neighbour_CC_sum	Neighbour_CC_mode	Neighbour_CC_count	Neighbour_CC_mean	Neighbour_CH_max	Neighbour_CH_min	Neighbour_CH_median	Neighbour_CH_sum	Neighbour_CH_mode	Neighbour_CH_count	Neighbour_CH_mean	Neighbour_Shape	Neighbour_c_latitude	Neighbour_c_longitude	TEMP_ave	TEMP_min	TEMP_max	PRCP	SNOW	WDIR_ave	WSPD_ave	PRES_ave	WCOMP
-123.09766916741096	41.307837992906954	2789308	2014-08-17	11.3	2048	-2221095.553266057	2352342.615667069	2781565.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	678.0	0.0	156.0	4.3461537	11.0	0.0	8.0	805.0	0.0	156.0	5.1602564	55.0	0.0	45.0	4735.0	0.0	156.0	30.352564	125.0	102.0	103.5	17235.0	102.0	156.0	110.48077	111.0	101.0	105.5	16764.0	111.0	156.0	107.46154	3182.0	3027.0	3104.5	479526.0	3182.0	156.0	3073.8845	375.0	0.0	87.5	26125.0	0.0	156.0	167.46794	MULTIPOLYGON (((-2221113.74289801 2352442.92060716, -2220738.74289801 2352442.92060716, -2220738.74289801 2352067.92060716, -2221113.74289801 2352067.92060716, -2221113.74289801 2352442.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	5.0	1254.0	0.0	156.0	8.038462	16.0	0.0	10.5	1188.0	0.0	156.0	7.6153846	75.0	0.0	55.0	6925.0	0.0	156.0	44.391026	125.0	102.0	104.5	16661.0	111.0	156.0	106.801285	111.0	101.0	106.0	17082.0	111.0	156.0	109.5	3182.0	3027.0	3098.0	474952.0	3182.0	156.0	3044.5642	375.0	0.0	275.0	38925.0	0.0	156.0	249.51923	MULTIPOLYGON (((-2221488.74289801 2352817.92060716, -2221113.74289801 2352817.92060716, -2221113.74289801 2352442.92060716, -2221488.74289801 2352442.92060716, -2221488.74289801 2352817.92060716)))	-2221301.2428980106	2352630.42060716	23.0	12.0	34.0	0.0	0.0		5.3	1015.8	
-122.04459288852895	38.00296031722939	2457417	2017-07-04	1.8	852	-2237197.5540387356	1971764.6605021264	2457418.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	23.0	23.5	7514.0	24.0	312.0	24.083334	25.0	23.0	24.5	7514.0	24.0	312.0	24.083334	7299.0	7297.0	7298.5	2277002.0	7297.0	312.0	7298.0835	0.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	MULTIPOLYGON (((-2237238.74289801 1971817.92060716, -2236863.74289801 1971817.92060716, -2236863.74289801 1971442.92060716, -2237238.74289801 1971442.92060716, -2237238.74289801 1971817.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	13.0	24.0	6912.0	24.0	288.0	24.0	25.0	13.0	24.0	6912.0	24.0	288.0	24.0	7910.0	7296.0	7298.0	2103070.0	7910.0	288.0	7302.326	100.0	0.0	0.0	200.0	0.0	288.0	0.6944444	1.0	0.0	0.0	2.0	0.0	288.0	0.0069444445	35.0	0.0	0.0	70.0	0.0	288.0	0.24305555	190.0	0.0	0.0	380.0	0.0	288.0	1.3194444	MULTIPOLYGON (((-2237238.74289801 1971442.92060716, -2236863.74289801 1971442.92060716, -2236863.74289801 1971067.92060716, -2237238.74289801 1971067.92060716, -2237238.74289801 1971442.92060716)))	-2237051.2428980106	1971255.42060716	20.5	12.6	31.2	0.0	0.0	241.2	28.7	1013.6	-13.82633
-114.25528037681998	40.81947552340466	17306164	2015-09-19	2.6	2121	-1517790.6928734572	2125107.699718813	1.7298422E7			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	121.0	31.0	112.0	10519.0	111.0	144.0	73.048615	104.0	31.0	31.0	9916.0	31.0	144.0	68.861115	3294.0	3001.0	3186.5	458637.0	3081.0	144.0	3184.9792	0.0	0.0	0.0	0.0	0.0	144.0	0.0	MULTIPOLYGON (((-1517988.74289801 2125192.92060716, -1517613.74289801 2125192.92060716, -1517613.74289801 2124817.92060716, -1517988.74289801 2124817.92060716, -1517988.74289801 2125192.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	110.0	0.0	156.0	0.7051282	19.0	0.0	0.0	393.0	0.0	156.0	2.5192308	25.0	0.0	0.0	500.0	0.0	156.0	3.2051282	113.0	31.0	71.5	14418.0	102.0	156.0	92.42308	108.0	31.0	67.5	13753.0	108.0	156.0	88.160255	3294.0	3001.0	3294.0	486463.0	3081.0	156.0	3118.3525	25.0	0.0	0.0	550.0	0.0	156.0	3.525641	MULTIPOLYGON (((-1518363.74289801 2125192.92060716, -1517988.74289801 2125192.92060716, -1517988.74289801 2124817.92060716, -1518363.74289801 2124817.92060716, -1518363.74289801 2125192.92060716)))	-1518176.2428980102	2125005.42060716	14.1	7.2	21.1	0.0			5.3	1018.1	
-119.46124930230833	34.5230914381699	4974729	2017-12-10	335.2	2032	-2115217.572826243	1535794.9508165421	4966987.0			1554.0	1375.0	1463.0	494004.0	1417.0	338.0	1461.5503	36.0	7.0	22.5	7798.0	33.0	338.0	23.071007	260.0	140.0	201.0	78134.0	242.0	338.0	231.16568	230.0	123.0	218.5	68074.0	224.0	338.0	201.40237	7118.0	7014.0	7110.0	2396882.0	7118.0	338.0	7091.3667	100.0	0.0	0.0	1722.0	0.0	169.0	10.189349	11.0	0.0	0.0	362.0	0.0	338.0	1.071006	55.0	0.0	0.0	3050.0	0.0	338.0	9.023668	310.0	0.0	0.0	17980.0	0.0	338.0	53.195267	MULTIPOLYGON (((-2115363.74289801 1536067.92060716, -2114988.74289801 1536067.92060716, -2114988.74289801 1535692.92060716, -2115363.74289801 1535692.92060716, -2115363.74289801 1536067.92060716)))	1461.0	1289.0	1384.5	429424.0	1417.0	312.0	1376.359	37.0	4.0	26.0	7314.0	33.0	312.0	23.442308	258.0	140.0	197.0	74576.0	242.0	312.0	239.02563	230.0	123.0	219.0	65336.0	224.0	312.0	209.41026	7118.0	7014.0	7103.5	2214984.0	7118.0	312.0	7099.3076	100.0	0.0	0.0	769.0	0.0	156.0	4.929487	8.0	0.0	0.0	186.0	0.0	312.0	0.59615386	45.0	0.0	0.0	1440.0	0.0	312.0	4.6153846	270.0	0.0	0.0	8400.0	0.0	312.0	26.923077	MULTIPOLYGON (((-2115738.74289801 1536067.92060716, -2115363.74289801 1536067.92060716, -2115363.74289801 1535692.92060716, -2115738.74289801 1535692.92060716, -2115738.74289801 1536067.92060716)))	-2115551.2428980106	1535880.4206071598	13.1	5.6	23.9	0.0	0.0	77.1	4.3	1020.5	4.19147
-121.02440957491672	35.68656185010819	2829764	2016-08-17	35.6	2033	-2219058.069092203	1697590.5321868635	2822022.0	3.4	854	455.0	367.0	396.5	120424.0	398.0	288.0	418.1389	31.0	4.0	22.5	4634.0	24.0	288.0	16.090279	336.0	122.0	156.5	62560.0	251.0	288.0	217.22223	305.0	115.0	133.0	55182.0	305.0	288.0	191.60417	9301.0	7105.0	7154.0	2058292.0	7195.0	288.0	7146.847	100.0	0.0	19.0	4260.0	0.0	144.0	29.583334	16.0	0.0	4.0	2356.0	0.0	288.0	8.180555	65.0	0.0	27.5	13030.0	0.0	288.0	45.243057	390.0	0.0	290.0	57220.0	0.0	288.0	198.68056	MULTIPOLYGON (((-2219238.74289801 1697692.92060716, -2218863.74289801 1697692.92060716, -2218863.74289801 1697317.92060716, -2219238.74289801 1697317.92060716, -2219238.74289801 1697692.92060716)))	459.0	350.0	392.5	122980.0	365.0	312.0	394.16666	34.0	3.0	16.0	6324.0	33.0	312.0	20.26923	340.0	133.0	240.0	78142.0	161.0	312.0	250.45512	306.0	108.0	211.5	70688.0	224.0	312.0	226.5641	9129.0	7092.0	7195.0	2262202.0	7195.0	312.0	7250.6475	100.0	0.0	59.5	7148.0	0.0	156.0	45.820515	16.0	0.0	6.5	2166.0	0.0	312.0	6.9423075	65.0	0.0	40.0	11570.0	0.0	312.0	37.083332	390.0	0.0	190.0	53780.0	0.0	312.0	172.3718	MULTIPOLYGON (((-2219613.74289801 1697692.92060716, -2219238.74289801 1697692.92060716, -2219238.74289801 1697317.92060716, -2219613.74289801 1697317.92060716, -2219613.74289801 1697692.92060716)))	-2219426.2428980106	1697505.4206071598	22.7	11.1	36.7	0.0			9.5	1010.1	
-119.72433564210885	37.91080379420579	6429229	2013-08-28	9.9,35.9	956,2117	-2044810.2431016436,-2044809.7321899128	1909466.1979811753,1909330.737279493	6421486.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	110.0	111.0	37482.0	111.0	338.0	110.89349	106.0	103.0	105.0	35330.0	105.0	338.0	104.52663	12.0	5.0	7.0	2644.0	6.0	338.0	7.822485	13.0	9.0	11.0	3750.0	9.0	338.0	11.094674	65.0	35.0	50.0	16990.0	45.0	338.0	50.266273	375.0	175.0	375.0	119550.0	375.0	338.0	353.6982	MULTIPOLYGON (((-2044863.74289801 1909567.92060716, -2044488.74289801 1909567.92060716, -2044488.74289801 1909192.92060716, -2044863.74289801 1909192.92060716, -2044863.74289801 1909567.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	111.0	111.0	31968.0	111.0	288.0	111.0	105.0	103.0	103.5	29916.0	105.0	288.0	103.875	9.0	5.0	5.5	1756.0	6.0	288.0	6.0972223	11.0	11.0	11.0	3168.0	11.0	288.0	11.0	55.0	35.0	45.0	12600.0	45.0	288.0	43.75	375.0	375.0	375.0	108000.0	375.0	288.0	375.0	MULTIPOLYGON (((-2045238.74289801 1909942.92060716, -2044863.74289801 1909942.92060716, -2044863.74289801 1909567.92060716, -2045238.74289801 1909567.92060716, -2045238.74289801 1909942.92060716)))	-2045051.24289801	1909755.4206071598	17.0	7.8	25.0	0.0	0.0	321.7	8.3	1011.5	-8.24332
-123.0922717617443	41.734977498090984	3075640	2014-09-04	10.5,13.0,10.5	1028,2151,1028	-2207048.4773383737,-2206874.354643491,-2206865.0962276035	2397838.160896931,2397818.61738168,2398182.032282341	3067899.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	3.5	1570.0	0.0	288.0	5.451389	9.0	0.0	7.0	1116.0	0.0	288.0	3.875	55.0	0.0	27.5	7130.0	0.0	288.0	24.756945	125.0	101.0	125.0	31722.0	102.0	288.0	110.145836	111.0	101.0	104.5	30924.0	111.0	288.0	107.375	3182.0	3028.0	3105.0	885804.0	3032.0	288.0	3075.7083	375.0	0.0	187.5	51450.0	0.0	288.0	178.64583	MULTIPOLYGON (((-2207238.74289801 2398192.92060716, -2206863.74289801 2398192.92060716, -2206863.74289801 2397817.92060716, -2207238.74289801 2397817.92060716, -2207238.74289801 2398192.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	6.0	2616.0	0.0	338.0	7.739645	12.0	0.0	7.5	1596.0	0.0	338.0	4.7218933	65.0	0.0	55.0	10500.0	0.0	338.0	31.065088	125.0	101.0	102.0	36550.0	102.0	338.0	108.13609	111.0	101.0	109.5	36700.0	111.0	338.0	108.57988	3182.0	3028.0	3028.0	1033276.0	3182.0	338.0	3057.0295	375.0	0.0	87.5	82600.0	0.0	338.0	244.3787	MULTIPOLYGON (((-2207613.74289801 2397817.92060716, -2207238.74289801 2397817.92060716, -2207238.74289801 2397442.92060716, -2207613.74289801 2397442.92060716, -2207613.74289801 2397817.92060716)))	-2207426.2428980106	2397630.42060716	20.4	10.6	31.1	0.0	0.0		14.0	1012.5	
-120.10935918438926	37.87877665078474	5740178	2013-08-21	1.4,6.5,5.2	1027,846,1027	-2078093.36147053,-2078032.6799917305,-2077945.4980076484	1914409.1466557558,1914143.314155074,1914354.5984090087	5732437.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	106.0	109.5	31414.0	111.0	288.0	109.076385	116.0	101.0	108.5	29820.0	102.0	288.0	103.541664	6.0	0.0	3.5	458.0	0.0	288.0	1.5902778	100.0	0.0	5.5	14320.0	0.0	288.0	49.72222	55.0	0.0	25.0	6940.0	0.0	288.0	24.097221	375.0	0.0	275.0	34400.0	0.0	288.0	119.44444	MULTIPOLYGON (((-2078238.74289801 1914442.92060716, -2077863.74289801 1914442.92060716, -2077863.74289801 1914067.92060716, -2078238.74289801 1914067.92060716, -2078238.74289801 1914442.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	100.0	104.5	35170.0	108.0	338.0	104.05325	117.0	100.0	100.5	34898.0	102.0	338.0	103.24852	9.0	0.0	0.0	488.0	0.0	338.0	1.443787	100.0	0.0	0.0	2188.0	0.0	338.0	6.473373	55.0	0.0	27.5	2740.0	0.0	338.0	8.106509	175.0	0.0	125.0	10300.0	0.0	338.0	30.473373	MULTIPOLYGON (((-2078613.74289801 1914067.92060716, -2078238.74289801 1914067.92060716, -2078238.74289801 1913692.92060716, -2078613.74289801 1913692.92060716, -2078613.74289801 1914067.92060716)))	-2078426.24289801	1913880.4206071598	24.7	17.0	33.0	0.0	0.0	288.7	5.2	1014.5	-2.30397
-119.26656140317836	39.62137917022009	8186193	2014-08-17	1.5	925	-1959388.2859524712	2085604.821591491	8193934.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	127.0	17.0	112.5	12552.0	24.0	156.0	80.46154	106.0	17.0	63.5	11664.0	24.0	156.0	74.76923	3923.0	3080.0	3153.0	499458.0	3296.0	156.0	3201.6538	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-1959738.74289801 2085817.92060716, -1959363.74289801 2085817.92060716, -1959363.74289801 2085442.92060716, -1959738.74289801 2085442.92060716, -1959738.74289801 2085817.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	128.0	22.0	68.5	15686.0	114.0	156.0	100.551285	105.0	22.0	104.0	14548.0	105.0	156.0	93.25641	3299.0	3081.0	3226.0	494024.0	3296.0	156.0	3166.8206	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-1959363.74289801 2086192.92060716, -1958988.74289801 2086192.92060716, -1958988.74289801 2085817.92060716, -1959363.74289801 2085817.92060716, -1959363.74289801 2086192.92060716)))	-1959176.24289801	2086005.42060716	24.9	14.4	34.4	0.0	0.0		9.4	1014.3	
-123.65208709715736	41.71392453922154	2146571	2017-08-20	6.6	2034	-2252016.4279555148	2408801.7155767726	2138829.0	2.1	1032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	100.0	151.0	48790.0	161.0	312.0	156.3782	139.0	100.0	123.5	39098.0	135.0	312.0	125.3141	9110.0	7028.0	7028.0	2246868.0	7028.0	312.0	7201.5	25.0	0.0	12.0	4472.0	0.0	312.0	14.333333	22.0	0.0	12.5	3810.0	0.0	312.0	12.211538	75.0	0.0	65.0	17730.0	0.0	312.0	56.826923	390.0	0.0	135.0	80180.0	0.0	312.0	256.98718	MULTIPOLYGON (((-2252238.74289801 2409067.92060716, -2251863.74289801 2409067.92060716, -2251863.74289801 2408692.92060716, -2252238.74289801 2408692.92060716, -2252238.74289801 2409067.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.0	100.0	151.0	54076.0	161.0	338.0	159.98816	218.0	100.0	123.0	42996.0	135.0	338.0	127.2071	9110.0	7028.0	7028.0	2404958.0	7031.0	338.0	7115.2603	27.0	0.0	19.0	5010.0	0.0	338.0	14.822485	30.0	0.0	12.0	4300.0	0.0	338.0	12.721893	85.0	0.0	60.0	19800.0	0.0	338.0	58.57988	390.0	0.0	290.0	88960.0	0.0	338.0	263.19525	MULTIPOLYGON (((-2252613.74289801 2409067.92060716, -2252238.74289801 2409067.92060716, -2252238.74289801 2408692.92060716, -2252613.74289801 2408692.92060716, -2252613.74289801 2409067.92060716)))	-2252426.2428980106	2408880.42060716	13.4	11.7	15.6	0.0	0.0	12.1	19.3	1012.5	4.04564
-121.68116258468665	37.185837777181796	2581547	2017-07-27	0.4	1002	-2231042.6842942014	1874745.7518824232	2589289.0			200.0	121.0	155.5	23071.0	197.0	156.0	147.89102	22.0	0.0	11.5	1540.0	0.0	156.0	9.871795	349.0	11.0	288.5	60750.0	242.0	312.0	194.71153	304.0	11.0	211.0	55648.0	206.0	312.0	178.35898	9629.0	7097.0	7105.0	2400130.0	7913.0	312.0	7692.724	100.0	0.0	0.0	230.0	0.0	312.0	0.73717946	6.0	0.0	0.0	14.0	0.0	312.0	0.044871796	35.0	0.0	0.0	140.0	0.0	312.0	0.44871795	230.0	0.0	0.0	840.0	0.0	312.0	2.6923077	MULTIPOLYGON (((-2231238.74289801 1875067.92060716, -2230863.74289801 1875067.92060716, -2230863.74289801 1874692.92060716, -2231238.74289801 1874692.92060716, -2231238.74289801 1875067.92060716)))	258.0	156.0	240.0	36656.0	197.0	169.0	216.89941	31.0	3.0	29.0	2362.0	24.0	169.0	13.976332	343.0	17.0	23.5	48720.0	224.0	338.0	144.14201	304.0	17.0	117.5	45520.0	206.0	338.0	134.67456	9337.0	7097.0	7296.0	2558416.0	7297.0	338.0	7569.2783	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	MULTIPOLYGON (((-2230863.74289801 1875067.92060716, -2230488.74289801 1875067.92060716, -2230488.74289801 1874692.92060716, -2230863.74289801 1874692.92060716, -2230863.74289801 1875067.92060716)))	-2230676.2428980106	1874880.4206071598	21.9	13.0	36.0	0.0	0.0	301.3	6.6	1014.2	5.63943
-115.5852831809967	36.20506640870149	12871289	2013-07-09	9.2,5.6	1033,2013	-1732658.9025320518,-1732637.4063845153	1641053.413795038,1640995.1422723797	1.2863547E7			2336.0	2181.0	2263.0	765008.0	2198.0	338.0	2263.3372	37.0	2.0	24.0	4262.0	33.0	169.0	25.218935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	100.0	110.0	18473.0	108.0	169.0	109.30769	117.0	100.0	102.0	17370.0	102.0	169.0	102.78107	38.0	0.0	27.0	1947.0	0.0	169.0	11.52071	16.0	0.0	9.0	876.0	0.0	169.0	5.183432	45.0	0.0	45.0	3385.0	0.0	169.0	20.029585	175.0	0.0	0.0	11875.0	0.0	169.0	70.26627	MULTIPOLYGON (((-1732863.74289801 1641067.92060716, -1732488.74289801 1641067.92060716, -1732488.74289801 1640692.92060716, -1732863.74289801 1640692.92060716, -1732863.74289801 1641067.92060716)))	2362.0	2161.0	2246.0	707850.0	2171.0	312.0	2268.75	34.0	9.0	19.5	3994.0	33.0	156.0	25.602564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	104.0	106.0	16887.0	108.0	156.0	108.25	118.0	101.0	107.0	16666.0	102.0	156.0	106.833336	38.0	0.0	0.0	426.0	0.0	156.0	2.7307692	9.0	0.0	0.0	140.0	0.0	156.0	0.8974359	45.0	0.0	17.5	620.0	0.0	156.0	3.974359	175.0	0.0	0.0	1600.0	0.0	156.0	10.256411	MULTIPOLYGON (((-1733238.74289801 1641067.92060716, -1732863.74289801 1641067.92060716, -1732863.74289801 1640692.92060716, -1733238.74289801 1640692.92060716, -1733238.74289801 1641067.92060716)))	-1733051.2428980102	1640880.4206071598	36.3	30.0	42.8	0.0	0.0	207.9	22.3	1009.4	-10.43483
-123.07959092230848	41.9891898178564	3261376	2017-09-13	1.3	1001	-2198167.0900033	2425048.7019176683	3261375.0	3.4	2106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	169.0	176.0	50390.0	179.0	288.0	174.96527	139.0	117.0	130.0	37058.0	135.0	288.0	128.67361	7043.0	7027.0	7043.0	2025458.0	7028.0	288.0	7032.8403	35.0	6.0	11.0	5610.0	24.0	288.0	19.479166	30.0	12.0	19.0	5436.0	30.0	288.0	18.875	85.0	65.0	75.0	21600.0	75.0	288.0	75.0	390.0	190.0	310.0	84240.0	230.0	288.0	292.5	MULTIPOLYGON (((-2198238.74289801 2425192.92060716, -2197863.74289801 2425192.92060716, -2197863.74289801 2424817.92060716, -2198238.74289801 2424817.92060716, -2198238.74289801 2425192.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	155.0	172.5	53770.0	161.0	312.0	172.33974	139.0	119.0	133.5	41926.0	135.0	312.0	134.3782	7043.0	7028.0	7043.0	2196156.0	7028.0	312.0	7038.9614	35.0	11.0	33.5	8894.0	24.0	312.0	28.50641	22.0	9.0	16.0	4944.0	12.0	312.0	15.846154	75.0	55.0	70.0	22720.0	75.0	312.0	72.82051	390.0	190.0	290.0	109120.0	230.0	312.0	349.7436	MULTIPOLYGON (((-2198238.74289801 2425567.92060716, -2197863.74289801 2425567.92060716, -2197863.74289801 2425192.92060716, -2198238.74289801 2425192.92060716, -2198238.74289801 2425567.92060716)))	-2198051.2428980106	2425380.42060716	21.9	13.3	31.7	0.0	0.0		6.5	1010.4	
-123.03163678592652	43.21943776204449	4135873	2013-12-05	2.0,1.6	859,1040	-2155756.340355511,-2155566.3714679745	2555783.0986067145,2555862.5200888813	4128130.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	101.0	111.0	18679.0	111.0	169.0	110.52663	125.0	103.0	107.0	18151.0	108.0	169.0	107.40237	22.0	0.0	16.0	2724.0	0.0	169.0	16.118343	43.0	0.0	18.0	2551.0	0.0	169.0	15.094674	85.0	0.0	65.0	12080.0	0.0	169.0	71.47929	375.0	0.0	375.0	55500.0	0.0	169.0	328.40237	MULTIPOLYGON (((-2155863.74289801 2556067.92060716, -2155488.74289801 2556067.92060716, -2155488.74289801 2555692.92060716, -2155863.74289801 2555692.92060716, -2155863.74289801 2556067.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	110.0	110.5	15921.0	111.0	144.0	110.5625	108.0	106.0	106.5	15400.0	108.0	144.0	106.94444	30.0	12.0	26.0	2674.0	12.0	144.0	18.569445	31.0	5.0	15.5	2148.0	6.0	144.0	14.916667	85.0	65.0	75.0	10720.0	75.0	144.0	74.44444	375.0	175.0	375.0	41400.0	375.0	144.0	287.5	MULTIPOLYGON (((-2156238.74289801 2556442.92060716, -2155863.74289801 2556442.92060716, -2155863.74289801 2556067.92060716, -2156238.74289801 2556067.92060716, -2156238.74289801 2556442.92060716)))	-2156051.2428980106	2556255.42060716	-3.4	-6.7	0.6	0.0	0.0		1.1	1024.0	
